"Multiple Source Labels?","Source Namespace","Source Label","Source Address","Multiple Dest Labels?","Dest Namespace","Dest Label","Dest Address","Length Delta"
"","Global","FUN_006f9c60","006f9c60","","Global","FUN_0049b870","0049b870","0"
"","PhyreFIOS","LoadPrxInProgress","006f9c80","","Global","FUN_0049b890","0049b890","0"
"","PhyreFIOS","LoadsPrx","006f9ca0","","Global","FUN_0049b8b0","0049b8b0","0"
"","Global","MagicDLLAsyncLoad","006f9da0","","Global","FUN_0049b9b0","0049b9b0","0"
"","PhyreFIOS","UnloadPrx","006f9e00","","Global","FUN_0049ba10","0049ba10","0"
"","PhyreFIOSStreamFile","getFileSize","006f9e30","","Global","FUN_0049ba40","0049ba40","0"
"","PhyreFIOSStreamFile","seek","006f9e60","","Global","FUN_0049ba80","0049ba80","0"
"","Global","FUN_006f9e90","006f9e90","","Global","FUN_004a0c30","004a0c30","0"
"","Global","FUN_006fa050","006fa050","","Global","FUN_004a0e00","004a0e00","0"
"","Global","FUN_006fa150","006fa150","","Global","FUN_004a0f50","004a0f50","0"
"","Global","FUN_006fa210","006fa210","","Global","FUN_004a1010","004a1010","0"
"","Global","FUN_006fa270","006fa270","","Global","FUN_004a1070","004a1070","0"
"","Global","FUN_006fa2f0","006fa2f0","","Global","FUN_004a10f0","004a10f0","0"
"","FmodManager","signalMusicStart","006fa770","","Global","FUN_004a15b0","004a15b0","0"
"","Global","FUN_006fa7a0","006fa7a0","","Global","FUN_004a15e0","004a15e0","0"
"","Global","FUN_006fa7e0","006fa7e0","","Global","FUN_004a1620","004a1620","0"
"","Global","FUN_006fa8c0","006fa8c0","","Global","FUN_004a1700","004a1700","0"
"","Global","FUN_006fa9b0","006fa9b0","","Global","FUN_00520eb0","00520eb0","0"
"","Global","FUN_006fae70","006fae70","","Global","FUN_00521370","00521370","0"
"","Global","FUN_006fafc0","006fafc0","","Global","FUN_005214c0","005214c0","0"
"","SyncManager","syncDataChange","006fb070","","Global","FUN_00521570","00521570","0"
"","SyncManager","syncDataChangeAsync","006fb160","","Global","FUN_00521660","00521660","0"
"","SyncManager","syncDataChangeAsyncTask","006fb210","","Global","FUN_00521710","00521710","0"
"","Global","FUN_006fb240","006fb240","","Global","FUN_00521740","00521740","0"
"","Global","FUN_006fb400","006fb400","","Global","FUN_00521900","00521900","0"
"","Global","FUN_006fb460","006fb460","","Global","FUN_00521960","00521960","0"
"","Global","FUN_006fb4f0","006fb4f0","","Global","FUN_005219f0","005219f0","0"
"","Global","FUN_006fb580","006fb580","","Global","FUN_00521a80","00521a80","0"
"","Global","FUN_006fb5f0","006fb5f0","","Global","FUN_00521af0","00521af0","0"
"","Global","FUN_006fb6b0","006fb6b0","","Global","FUN_00521bb0","00521bb0","0"
"","Global","user_aligned_free","006fb7a0","","Global","FUN_00521ca0","00521ca0","0"
"","Global","FUN_006fb850","006fb850","","Global","FUN_00521d50","00521d50","0"
"","Global","FUN_006fb900","006fb900","","Global","FUN_00521e00","00521e00","0"
"","Global","user_free","006fb990","","Global","FUN_00521e90","00521e90","0"
"","Global","FUN_006fb9f0","006fb9f0","","Global","FUN_00521ef0","00521ef0","0"
"","Global","FUN_006fba90","006fba90","","Global","FUN_00521f90","00521f90","0"
"","Global","FUN_006fbb70","006fbb70","","Global","FUN_00522070","00522070","0"
"","Global","FUN_006fbbe0","006fbbe0","","Global","FUN_005220e0","005220e0","0"
"","Global","FUN_006fcb30","006fcb30","","Global","FUN_00524aa0","00524aa0","0"
"","Global","FUN_006fcbd0","006fcbd0","","Global","FUN_00524b40","00524b40","0"
"","Global","FUN_006fcca0","006fcca0","","Global","FUN_00524c10","00524c10","0"
"","Global","FUN_006fcd40","006fcd40","","Global","FUN_00524cb0","00524cb0","0"
"","Global","FUN_006fcd50","006fcd50","","Global","FUN_00524cc0","00524cc0","0"
"","Global","FUN_006fcd80","006fcd80","","Global","FUN_00524d00","00524d00","0"
"","Global","FUN_006fee40","006fee40","","Global","FUN_00526dd0","00526dd0","0"
"","Global","FUN_006feed0","006feed0","","Global","FUN_00526e60","00526e60","0"
"","Global","FUN_006ff110","006ff110","","Global","FUN_005270a0","005270a0","0"
"","Global","FUN_006ff140","006ff140","","Global","FUN_005270d0","005270d0","0"
"","Global","FUN_006ff290","006ff290","","Global","FUN_00527220","00527220","0"
"","Global","FUN_006ff2c0","006ff2c0","","Global","FUN_00527250","00527250","0"
"","Global","FUN_006ff330","006ff330","","Global","FUN_005272c0","005272c0","0"
"","Global","FUN_006ff370","006ff370","","Global","FUN_00527300","00527300","0"
"","Global","FUN_006ff570","006ff570","","Global","FUN_00527500","00527500","0"
"","Global","FUN_006ff590","006ff590","","Global","FUN_00527520","00527520","0"
"","Global","FUN_006ff6d0","006ff6d0","","Global","FUN_00527660","00527660","0"
"","Global","FUN_006ff700","006ff700","","Global","FUN_00527690","00527690","0"
"","Global","FUN_006ff740","006ff740","","Global","FUN_005276d0","005276d0","0"
"","Global","FUN_006ff850","006ff850","","Global","FUN_005277e0","005277e0","0"
"","Global","FUN_006ffb00","006ffb00","","Global","FUN_00527a90","00527a90","0"
"","Global","FUN_006ffb80","006ffb80","","Global","FUN_00516130","00516130","0"
"","Global","FUN_006ffc90","006ffc90","","Global","FUN_00527b10","00527b10","0"
"","Global","FUN_006ffd10","006ffd10","","Global","FUN_00527bb0","00527bb0","0"
"","Global","FUN_006ffd30","006ffd30","","Global","FUN_00527bd0","00527bd0","0"
"","Global","FUN_006ffd60","006ffd60","","Global","FUN_00527c00","00527c00","0"
"","Global","FUN_007014c0","007014c0","","Global","FUN_00529400","00529400","0"
"","Global","FUN_00701980","00701980","","Global","FUN_005298e0","005298e0","0"
"","Global","FUN_007019b8","007019b8","","Global","FUN_00529918","00529918","0"
"","Global","FUN_00701a10","00701a10","","Global","FUN_00529970","00529970","0"
"","Global","FUN_00701a90","00701a90","","Global","FUN_005299f0","005299f0","0"
"","Global","FUN_00701cc0","00701cc0","","Global","FUN_00529c20","00529c20","0"
"","Global","FUN_00702330","00702330","","Global","FUN_0052a340","0052a340","0"
"","Global","FUN_00702670","00702670","","Global","FUN_0052a6b0","0052a6b0","0"
"","Global","FUN_00702ac0","00702ac0","","Global","FUN_0052ab50","0052ab50","0"
"","Global","FUN_00702cc0","00702cc0","","Global","FUN_0052ae10","0052ae10","0"
"","Global","FUN_00702db0","00702db0","","Global","FUN_0052af00","0052af00","0"
"","Global","FUN_00702e70","00702e70","","Global","FUN_0052b100","0052b100","0"
"","Global","FUN_00702f70","00702f70","","Global","FUN_0052b200","0052b200","0"
"","Global","FUN_00702fe0","00702fe0","","Global","FUN_0052b260","0052b260","0"
"","Global","FUN_007030e0","007030e0","","Global","FUN_0052b400","0052b400","0"
"","Global","FUN_00703160","00703160","","Global","FUN_0052b480","0052b480","0"
"","Global","FUN_00703320","00703320","","Global","FUN_0052b630","0052b630","0"
"","Global","FUN_00703570","00703570","","Global","FUN_0052b880","0052b880","0"
"","Global","FUN_00703a00","00703a00","","Global","FUN_0052bcf0","0052bcf0","0"
"","Global","FUN_00703b10","00703b10","","Global","FUN_0052be00","0052be00","0"
"","Global","FUN_00703b40","00703b40","","Global","FUN_0052be30","0052be30","0"
"","Global","FUN_00703c50","00703c50","","Global","FUN_0052bf40","0052bf40","0"
"","Global","FUN_00703cb0","00703cb0","","Global","FUN_0052bfa0","0052bfa0","0"
"","Global","FUN_00703d20","00703d20","","Global","FUN_0052c010","0052c010","0"
"","Global","FUN_00703de0","00703de0","","Global","FUN_0052c0d0","0052c0d0","0"
"","Global","FUN_00703e20","00703e20","","Global","FUN_0052c110","0052c110","0"
"","Global","FUN_00703e70","00703e70","","Global","FUN_0052c160","0052c160","0"
"","Global","FUN_00703f20","00703f20","","Global","FUN_0052c210","0052c210","0"
"","Global","FUN_00703f90","00703f90","","Global","FUN_0052c280","0052c280","0"
"","Global","FUN_00704090","00704090","","Global","FUN_0052c380","0052c380","0"
"","Global","FUN_00704130","00704130","","Global","FUN_0052c420","0052c420","0"
"","Global","FUN_007041d0","007041d0","","Global","FUN_0052c4c0","0052c4c0","0"
"","Global","FUN_00704250","00704250","","Global","FUN_0052c540","0052c540","0"
"","cdc::Vector","SafeNormalize3","007042f0","","Global","FUN_0052c5e0","0052c5e0","0"
"","Global","FUN_00704390","00704390","","Global","FUN_0052c680","0052c680","0"
"","Global","FUN_00704460","00704460","","Global","FUN_0052c760","0052c760","0"
"","Global","FUN_007044c0","007044c0","","Global","FUN_0052c7c0","0052c7c0","0"
"","Global","FUN_00704530","00704530","","Global","FUN_0052c830","0052c830","0"
"","Global","FUN_007045c0","007045c0","","Global","FUN_0052c8c0","0052c8c0","0"
"","Global","FUN_007045f0","007045f0","","Global","FUN_0052c8f0","0052c8f0","0"
"","Global","FUN_007046f0","007046f0","","Global","FUN_0052c9f0","0052c9f0","0"
"","Global","FUN_00704750","00704750","","Global","FUN_0052ca50","0052ca50","0"
"","Global","FUN_00704850","00704850","","Global","FUN_0052cb50","0052cb50","0"
"","Global","FUN_00704950","00704950","","Global","FUN_0052cc50","0052cc50","0"
"","Global","FUN_007049a0","007049a0","","Global","FUN_0052cca0","0052cca0","0"
"","Global","FUN_00704af0","00704af0","","Global","FUN_0052cdf0","0052cdf0","0"
"","Global","FUN_00704c30","00704c30","","Global","FUN_0052cf30","0052cf30","0"
"","Global","FUN_00704c70","00704c70","","Global","FUN_0052cf70","0052cf70","0"
"","Global","FUN_00704cf0","00704cf0","","Global","FUN_0052cff0","0052cff0","0"
"","Global","FUN_00704da0","00704da0","","Global","FUN_0052d0a0","0052d0a0","0"
"","Global","FUN_00704dc0","00704dc0","","Global","FUN_0052d0c0","0052d0c0","0"
"","cdc","GeneralInverse4x4","00704ec0","","Global","FUN_0052d1a0","0052d1a0","0"
"","Global","FUN_00705600","00705600","","Global","FUN_0052db30","0052db30","0"
"","Global","FUN_007056e0","007056e0","","Global","FUN_0052dc10","0052dc10","0"
"","Global","FUN_00705760","00705760","","Global","FUN_0052dc90","0052dc90","0"
"","Global","FUN_007057c0","007057c0","","Global","FUN_0052dcf0","0052dcf0","0"
"","cdc","Mul3x4","00705940","","Global","FUN_0052de70","0052de70","0"
"","cdc","Mul4x4","007059e0","","Global","FUN_0052df10","0052df10","0"
"","cdc","Mul4x4","00705aa0","","Global","FUN_0052dfd0","0052dfd0","0"
"","Global","FUN_00705d60","00705d60","","Global","FUN_0052e290","0052e290","0"
"","Global","FUN_00705de0","00705de0","","Global","FUN_0052e310","0052e310","0"
"","cdc","OrthonormalInverse3x4","00705ea0","","Global","FUN_0052e3d0","0052e3d0","0"
"","cdc::Matrix","RotX","00705fc0","","Global","FUN_0052e4f0","0052e4f0","0"
"","cdc::Matrix","RotY","00706090","","Global","FUN_0052e5c0","0052e5c0","0"
"","cdc::Matrix","RotZ","00706160","","Global","FUN_0052e690","0052e690","0"
"","Global","FUN_007062b0","007062b0","","Global","FUN_0052e7e0","0052e7e0","0"
"","Global","FUN_007063a0","007063a0","","Global","FUN_0052e8d0","0052e8d0","0"
"","Global","FUN_007064b0","007064b0","","Global","FUN_0052e9e0","0052e9e0","0"
"","Global","FUN_007064e0","007064e0","","Global","FUN_0052ea10","0052ea10","0"
"","Global","FUN_00706580","00706580","","Global","FUN_005222e0","005222e0","0"
"","Global","FUN_00706680","00706680","","Global","FUN_005223e0","005223e0","0"
"","Global","FUN_00706790","00706790","","Global","FUN_005224f0","005224f0","0"
"","Global","FUN_007067a0","007067a0","","Global","FUN_00522500","00522500","0"
"","Global","FUN_007067c0","007067c0","","Global","FUN_00522520","00522520","0"
"","Global","FUN_00706800","00706800","","Global","FUN_00522560","00522560","0"
"","Global","FUN_00706820","00706820","","Global","FUN_00522580","00522580","0"
"","Global","FUN_00706910","00706910","","Global","FUN_00522670","00522670","0"
"","Global","FUN_00706a10","00706a10","","Global","FUN_00522770","00522770","0"
"","Global","FUN_00706a70","00706a70","","Global","FUN_005227d0","005227d0","0"
"","Global","FUN_00706af0","00706af0","","Global","FUN_00522850","00522850","0"
"","Global","FUN_00706c20","00706c20","","Global","FUN_00522980","00522980","0"
"","Global","FUN_00706d10","00706d10","","Global","FUN_00522a40","00522a40","0"
"","Global","FUN_00706f10","00706f10","","Global","FUN_00522cc0","00522cc0","0"
"","Global","FUN_00707040","00707040","","Global","FUN_00522dd0","00522dd0","0"
"","Global","FUN_00707060","00707060","","Global","FUN_00522df0","00522df0","0"
"","Global","FUN_00707090","00707090","","Global","FUN_00522e20","00522e20","0"
"","Global","FUN_007070c0","007070c0","","Global","FUN_00522e50","00522e50","0"
"","Global","FUN_007070e0","007070e0","","Global","FUN_00522e70","00522e70","0"
"","Global","FUN_007071c0","007071c0","","Global","FUN_00522f90","00522f90","0"
"","Global","FUN_007072d0","007072d0","","Global","FUN_005230a0","005230a0","0"
"","Global","FUN_007073e0","007073e0","","Global","FUN_005231b0","005231b0","0"
"","Global","FUN_00707510","00707510","","Global","FUN_005232e0","005232e0","0"
"","Global","FUN_00707650","00707650","","Global","FUN_00523420","00523420","0"
"","Global","FUN_00707680","00707680","","Global","FUN_00523450","00523450","0"
"","Global","FUN_00707ac0","00707ac0","","Global","FUN_00523890","00523890","0"
"","Global","FUN_00707b40","00707b40","","Global","FUN_00523910","00523910","0"
"","Global","FUN_00707b90","00707b90","","Global","FUN_00523960","00523960","0"
"","Global","FUN_00707c10","00707c10","","Global","FUN_005239e0","005239e0","0"
"","Global","FUN_00707e60","00707e60","","Global","FUN_00523c20","00523c20","0"
"","Global","FUN_00707f10","00707f10","","Global","FUN_00523cd0","00523cd0","0"
"","Global","FUN_00708140","00708140","","Global","FUN_00523f00","00523f00","0"
"","Global","FUN_00708370","00708370","","Global","FUN_005240f0","005240f0","0"
"","Global","FUN_007083c0","007083c0","","Global","FUN_00524150","00524150","0"
"","Global","FUN_007085c0","007085c0","","Global","FUN_0052eab0","0052eab0","0"
"","Global","FUN_00708600","00708600","","Global","FUN_0052eaf0","0052eaf0","0"
"","Global","FUN_00708690","00708690","","Global","FUN_0052eb80","0052eb80","0"
"","Global","FUN_007086d0","007086d0","","Global","FUN_0052ebc0","0052ebc0","0"
"","Global","FUN_00708f40","00708f40","","Global","FUN_0052f2b0","0052f2b0","0"
"","Global","FUN_00709150","00709150","","Global","FUN_0052f4c0","0052f4c0","0"
"","Global","FUN_00709e70","00709e70","","Global","FUN_00530080","00530080","0"
"","Global","FUN_0070a230","0070a230","","Global","FUN_005303d0","005303d0","0"
"","Global","FUN_0070a420","0070a420","","Global","FUN_005305b0","005305b0","0"
"","Global","FUN_0070a590","0070a590","","Global","FUN_00530720","00530720","0"
"","Global","FUN_0070a680","0070a680","","Global","FUN_00530810","00530810","0"
"","Global","FUN_0070ab20","0070ab20","","Global","FUN_00531250","00531250","0"
"","Global","FUN_0070ade0","0070ade0","","Global","FUN_00531510","00531510","0"
"","Global","FUN_0070b1a0","0070b1a0","","Global","FUN_00531930","00531930","0"
"","Global","FUN_0070b250","0070b250","","Global","FUN_005319e0","005319e0","0"
"","Global","FUN_0070b3a0","0070b3a0","","Global","FUN_00531b30","00531b30","0"
"","Global","FUN_0070b420","0070b420","","Global","FUN_00531bb0","00531bb0","0"
"","Global","FUN_0070b460","0070b460","","Global","FUN_00531bf0","00531bf0","0"
"","Global","FUN_0070b520","0070b520","","Global","FUN_00531c70","00531c70","0"
"","Global","FUN_0070b8e0","0070b8e0","","Global","FUN_00531fe0","00531fe0","0"
"","Global","FUN_0070b970","0070b970","","Global","FUN_00532070","00532070","0"
"","Global","FUN_0070c580","0070c580","","Global","FUN_00532ca0","00532ca0","0"
"","Global","FUN_0070cf70","0070cf70","","Global","FUN_005336b0","005336b0","0"
"","Global","FUN_0070cff0","0070cff0","","Global","FUN_00533800","00533800","0"
"","Global","FUN_0070d9d0","0070d9d0","","Global","FUN_00533f30","00533f30","0"
"","Global","FUN_0070da10","0070da10","","Global","FUN_00533f70","00533f70","0"
"","Global","FUN_0070db70","0070db70","","Global","FUN_005340c0","005340c0","0"
"","Global","FUN_0070dc70","0070dc70","","Global","FUN_005341c0","005341c0","0"
"","Global","FUN_0070dc90","0070dc90","","Global","FUN_005341e0","005341e0","0"
"","Global","FUN_0070ddf0","0070ddf0","","Global","FUN_00534340","00534340","0"
"","Global","FUN_0070e390","0070e390","","Global","FUN_005348a0","005348a0","0"
"","Global","FUN_0070e3b0","0070e3b0","","Global","FUN_005348c0","005348c0","0"
"","Global","FUN_0070e4e0","0070e4e0","","Global","FUN_005349f0","005349f0","0"
"","Global","FUN_0070e530","0070e530","","Global","FUN_00534a40","00534a40","0"
"","Global","FUN_0070e7a0","0070e7a0","","Global","FUN_00534d10","00534d10","0"
"","Global","FUN_0070e7d0","0070e7d0","","Global","FUN_00534d40","00534d40","0"
"","Global","FUN_0070e7f0","0070e7f0","","Global","FUN_00534d60","00534d60","0"
"","Global","FUN_0070e930","0070e930","","Global","FUN_00534ea0","00534ea0","0"
"","Global","FUN_0070ea80","0070ea80","","Global","FUN_00535000","00535000","0"
"","Global","FUN_0070eae0","0070eae0","","Global","FUN_00535060","00535060","0"
"","Global","FUN_0070eb00","0070eb00","","Global","FUN_00535080","00535080","0"
"","Global","FUN_0070eba0","0070eba0","","Global","FUN_00535120","00535120","0"
"","Global","FUN_0070ec20","0070ec20","","Global","FUN_005351a0","005351a0","0"
"","Global","FUN_0070ec70","0070ec70","","Global","FUN_005351f0","005351f0","0"
"","Global","FUN_0070ece0","0070ece0","","Global","FUN_00535260","00535260","0"
"","Global","FUN_0070ed20","0070ed20","","Global","FUN_005352a0","005352a0","0"
"","Global","FUN_0070ee10","0070ee10","","Global","FUN_00535390","00535390","0"
"","Global","FUN_0070ef70","0070ef70","","Global","FUN_005354f0","005354f0","0"
"","Global","FUN_0070f060","0070f060","","Global","FUN_005355e0","005355e0","0"
"","Global","FUN_0070f1e0","0070f1e0","","Global","FUN_00535760","00535760","0"
"","Global","FUN_0070f220","0070f220","","Global","FUN_005357a0","005357a0","0"
"","Global","FUN_0070f280","0070f280","","Global","FUN_00535800","00535800","0"
"","Global","FUN_0070f3f0","0070f3f0","","Global","FUN_00535970","00535970","0"
"","Global","FUN_0070f570","0070f570","","Global","FUN_00535af0","00535af0","0"
"","Global","FUN_0070f660","0070f660","","Global","FUN_00535be0","00535be0","0"
"","Global","FUN_0070f6a0","0070f6a0","","Global","FUN_00535c20","00535c20","0"
"","Global","FUN_0070f840","0070f840","","Global","FUN_00535dc0","00535dc0","0"
"","Global","FUN_0070fa10","0070fa10","","Global","FUN_00535f90","00535f90","0"
"","Global","FUN_0070fb60","0070fb60","","Global","FUN_005360e0","005360e0","0"
"","Global","FUN_0070fc00","0070fc00","","Global","FUN_00536180","00536180","0"
"","Global","FUN_0070fdb0","0070fdb0","","Global","FUN_00536330","00536330","0"
