"Name","Location","Function Signature","Symbol Source","Symbol Type","Function Name","Function Calling Convention","Namespace"
"FUN_00665630","00665630","undefined FUN_00665630()","DEFAULT","Function","FUN_00665630","unknown","Global"
"FUN_00665710","00665710","undefined FUN_00665710()","DEFAULT","Function","FUN_00665710","unknown","Global"
"loadPersistentVFXTexture","006657f0","undefined loadPersistentVFXTexture()","ANALYSIS","Function","PhyreScene::loadPersistentVFXTexture","unknown","PhyreScene"
"FUN_00665870","00665870","undefined FUN_00665870()","DEFAULT","Function","FUN_00665870","unknown","Global"
"loadVFXTexture","00665900","undefined loadVFXTexture()","ANALYSIS","Function","PhyreScene::loadVFXTexture","unknown","PhyreScene"
"FUN_006660f0","006660f0","undefined FUN_006660f0()","DEFAULT","Function","FUN_006660f0","unknown","Global"
"FUN_00666160","00666160","undefined FUN_00666160()","DEFAULT","Function","FUN_00666160","unknown","Global"
"FUN_006661b0","006661b0","undefined FUN_006661b0()","DEFAULT","Function","FUN_006661b0","unknown","Global"
"FUN_006661f0","006661f0","undefined FUN_006661f0()","DEFAULT","Function","FUN_006661f0","unknown","Global"
"FUN_00666440","00666440","undefined FUN_00666440()","DEFAULT","Function","FUN_00666440","unknown","Global"
"FUN_00666460","00666460","undefined FUN_00666460()","DEFAULT","Function","FUN_00666460","unknown","Global"
"FUN_00666480","00666480","undefined FUN_00666480()","DEFAULT","Function","FUN_00666480","unknown","Global"
"FUN_006664a0","006664a0","undefined FUN_006664a0()","DEFAULT","Function","FUN_006664a0","unknown","Global"
"FUN_006664e0","006664e0","undefined FUN_006664e0()","DEFAULT","Function","FUN_006664e0","unknown","Global"
"FUN_00666520","00666520","undefined FUN_00666520()","DEFAULT","Function","FUN_00666520","unknown","Global"
"onCharacterAssetLoaded","00666560","undefined onCharacterAssetLoaded()","ANALYSIS","Function","PhyreScene::onCharacterAssetLoaded","unknown","PhyreScene"
"FUN_006667a0","006667a0","undefined FUN_006667a0()","DEFAULT","Function","FUN_006667a0","unknown","Global"
"onFieldMapAssetLoaded","006667c0","undefined onFieldMapAssetLoaded()","ANALYSIS","Function","PhyreScene::onFieldMapAssetLoaded","unknown","PhyreScene"
"FUN_00666830","00666830","undefined FUN_00666830()","DEFAULT","Function","FUN_00666830","unknown","Global"
"FUN_00666850","00666850","undefined FUN_00666850()","DEFAULT","Function","FUN_00666850","unknown","Global"
"FUN_00666890","00666890","undefined FUN_00666890()","DEFAULT","Function","FUN_00666890","unknown","Global"
"onMenuTextureLoaded","006668d0","undefined onMenuTextureLoaded()","ANALYSIS","Function","PhyreScene::onMenuTextureLoaded","unknown","PhyreScene"
"FUN_00666910","00666910","undefined FUN_00666910()","DEFAULT","Function","FUN_00666910","unknown","Global"
"FUN_00666950","00666950","undefined FUN_00666950()","DEFAULT","Function","FUN_00666950","unknown","Global"
"FUN_00666990","00666990","undefined FUN_00666990()","DEFAULT","Function","FUN_00666990","unknown","Global"
"FUN_006669d0","006669d0","undefined FUN_006669d0()","DEFAULT","Function","FUN_006669d0","unknown","Global"
"FUN_00666a10","00666a10","undefined FUN_00666a10()","DEFAULT","Function","FUN_00666a10","unknown","Global"
"FUN_00666a90","00666a90","undefined FUN_00666a90()","DEFAULT","Function","FUN_00666a90","unknown","Global"
"FUN_00666aa0","00666aa0","undefined FUN_00666aa0()","DEFAULT","Function","FUN_00666aa0","unknown","Global"
"FUN_00666ab0","00666ab0","undefined FUN_00666ab0()","DEFAULT","Function","FUN_00666ab0","unknown","Global"
"FUN_00666c30","00666c30","undefined FUN_00666c30()","DEFAULT","Function","FUN_00666c30","unknown","Global"
"FUN_00666db0","00666db0","undefined FUN_00666db0()","DEFAULT","Function","FUN_00666db0","unknown","Global"
"FUN_00666fd0","00666fd0","undefined FUN_00666fd0()","DEFAULT","Function","FUN_00666fd0","unknown","Global"
"FUN_00667540","00667540","undefined FUN_00667540()","DEFAULT","Function","FUN_00667540","unknown","Global"
"FUN_00667760","00667760","undefined FUN_00667760()","DEFAULT","Function","FUN_00667760","unknown","Global"
"FUN_006677b0","006677b0","undefined FUN_006677b0()","DEFAULT","Function","FUN_006677b0","unknown","Global"
"FUN_00667820","00667820","undefined FUN_00667820()","DEFAULT","Function","FUN_00667820","unknown","Global"
"FUN_00667890","00667890","undefined FUN_00667890()","DEFAULT","Function","FUN_00667890","unknown","Global"
"FUN_00667900","00667900","undefined FUN_00667900()","DEFAULT","Function","FUN_00667900","unknown","Global"
"FUN_006679d0","006679d0","undefined FUN_006679d0()","DEFAULT","Function","FUN_006679d0","unknown","Global"
"FUN_00667a10","00667a10","undefined FUN_00667a10()","DEFAULT","Function","FUN_00667a10","unknown","Global"
"FUN_00667a50","00667a50","undefined FUN_00667a50()","DEFAULT","Function","FUN_00667a50","unknown","Global"
"FUN_00667a90","00667a90","undefined FUN_00667a90()","DEFAULT","Function","FUN_00667a90","unknown","Global"
"FUN_00667ad0","00667ad0","undefined FUN_00667ad0()","DEFAULT","Function","FUN_00667ad0","unknown","Global"
"FUN_00667b10","00667b10","undefined FUN_00667b10()","DEFAULT","Function","FUN_00667b10","unknown","Global"
"FUN_00667b50","00667b50","undefined FUN_00667b50()","DEFAULT","Function","FUN_00667b50","unknown","Global"
"FUN_00667b90","00667b90","undefined FUN_00667b90()","DEFAULT","Function","FUN_00667b90","unknown","Global"
"FUN_00667be0","00667be0","undefined FUN_00667be0()","DEFAULT","Function","FUN_00667be0","unknown","Global"
"FUN_00667c40","00667c40","undefined FUN_00667c40()","DEFAULT","Function","FUN_00667c40","unknown","Global"
"FUN_00667ca0","00667ca0","undefined FUN_00667ca0()","DEFAULT","Function","FUN_00667ca0","unknown","Global"
"FUN_00667cf0","00667cf0","undefined FUN_00667cf0()","DEFAULT","Function","FUN_00667cf0","unknown","Global"
"readAssetHeader","00667d40","undefined readAssetHeader()","ANALYSIS","Function","PhyreScene::readAssetHeader","unknown","PhyreScene"
"FUN_00667f90","00667f90","undefined FUN_00667f90()","DEFAULT","Function","FUN_00667f90","unknown","Global"
"FUN_00668010","00668010","undefined FUN_00668010()","DEFAULT","Function","FUN_00668010","unknown","Global"
"FUN_00668090","00668090","undefined FUN_00668090()","DEFAULT","Function","FUN_00668090","unknown","Global"
"FUN_00668110","00668110","undefined FUN_00668110()","DEFAULT","Function","FUN_00668110","unknown","Global"
"FUN_00668190","00668190","undefined FUN_00668190()","DEFAULT","Function","FUN_00668190","unknown","Global"
"FUN_00668210","00668210","undefined FUN_00668210()","DEFAULT","Function","FUN_00668210","unknown","Global"
"FUN_00668290","00668290","undefined FUN_00668290()","DEFAULT","Function","FUN_00668290","unknown","Global"
"FUN_00668310","00668310","undefined FUN_00668310()","DEFAULT","Function","FUN_00668310","unknown","Global"
"FUN_00668390","00668390","undefined FUN_00668390()","DEFAULT","Function","FUN_00668390","unknown","Global"
"FUN_00668410","00668410","undefined FUN_00668410()","DEFAULT","Function","FUN_00668410","unknown","Global"
"FUN_00668490","00668490","undefined FUN_00668490()","DEFAULT","Function","FUN_00668490","unknown","Global"
"FUN_00668510","00668510","undefined FUN_00668510()","DEFAULT","Function","FUN_00668510","unknown","Global"
"registClustersToAddToWorld","006686e0","undefined registClustersToAddToWorld()","ANALYSIS","Function","PhyreScene::registClustersToAddToWorld","unknown","PhyreScene"
"FUN_00668760","00668760","undefined FUN_00668760()","DEFAULT","Function","FUN_00668760","unknown","Global"
"FUN_00668790","00668790","undefined FUN_00668790()","DEFAULT","Function","FUN_00668790","unknown","Global"
"removeChrFromPipeline","006687d0","void removeChrFromPipeline(PhyreScene * this\, ulong param_1)","ANALYSIS","Function","PhyreScene::removeChrFromPipeline","__thiscall","PhyreScene"
"removeMeshInstance","00668810","undefined removeMeshInstance()","ANALYSIS","Function","PhyreScene::removeMeshInstance","unknown","PhyreScene"
"FUN_00668930","00668930","undefined FUN_00668930()","DEFAULT","Function","FUN_00668930","unknown","Global"
"FUN_00668ac0","00668ac0","undefined FUN_00668ac0()","DEFAULT","Function","FUN_00668ac0","unknown","Global"
"FUN_0066b2c0","0066b2c0","undefined FUN_0066b2c0()","DEFAULT","Function","FUN_0066b2c0","unknown","Global"
"FUN_0066b370","0066b370","undefined FUN_0066b370()","DEFAULT","Function","FUN_0066b370","unknown","Global"
"FUN_0066b470","0066b470","undefined FUN_0066b470()","DEFAULT","Function","FUN_0066b470","unknown","Global"
"FUN_0066b4f0","0066b4f0","undefined FUN_0066b4f0()","DEFAULT","Function","FUN_0066b4f0","unknown","Global"
"FUN_0066b6f0","0066b6f0","undefined FUN_0066b6f0()","DEFAULT","Function","FUN_0066b6f0","unknown","Global"
"FUN_0066bed0","0066bed0","undefined FUN_0066bed0()","DEFAULT","Function","FUN_0066bed0","unknown","Global"
"FUN_0066bef0","0066bef0","undefined FUN_0066bef0()","DEFAULT","Function","FUN_0066bef0","unknown","Global"
"FUN_0066bf10","0066bf10","undefined FUN_0066bf10()","DEFAULT","Function","FUN_0066bf10","unknown","Global"
"reserve","0066bf30","void reserve(basic_string<char\,struct_std::char_traits<char>\,class_std::allocator<char>_> * this\, uint param_1)","ANALYSIS","Function","std::basic_string<char\,struct_std::char_traits<char>\,class_std::allocator<char>_>::reserve","__thiscall","std::basic_string<char\,struct_std::char_traits<char>\,class_std::allocator<char>_>"
"FUN_0066bf70","0066bf70","undefined FUN_0066bf70()","DEFAULT","Function","FUN_0066bf70","unknown","Global"
"FUN_0066bf90","0066bf90","undefined FUN_0066bf90()","DEFAULT","Function","FUN_0066bf90","unknown","Global"
"FUN_0066bfb0","0066bfb0","undefined FUN_0066bfb0()","DEFAULT","Function","FUN_0066bfb0","unknown","Global"
"FUN_0066bfd0","0066bfd0","undefined FUN_0066bfd0()","DEFAULT","Function","FUN_0066bfd0","unknown","Global"
"FUN_0066bff0","0066bff0","undefined FUN_0066bff0()","DEFAULT","Function","FUN_0066bff0","unknown","Global"
"FUN_0066c010","0066c010","undefined FUN_0066c010()","DEFAULT","Function","FUN_0066c010","unknown","Global"
"FUN_0066c030","0066c030","undefined FUN_0066c030()","DEFAULT","Function","FUN_0066c030","unknown","Global"
"FUN_0066c050","0066c050","undefined FUN_0066c050()","DEFAULT","Function","FUN_0066c050","unknown","Global"
"FUN_0066c070","0066c070","undefined FUN_0066c070()","DEFAULT","Function","FUN_0066c070","unknown","Global"
"FUN_0066c090","0066c090","undefined FUN_0066c090()","DEFAULT","Function","FUN_0066c090","unknown","Global"
"FUN_0066c0b0","0066c0b0","undefined FUN_0066c0b0()","DEFAULT","Function","FUN_0066c0b0","unknown","Global"
"resetYIQ","0066c0d0","undefined resetYIQ()","ANALYSIS","Function","PhyreScene::resetYIQ","unknown","PhyreScene"
"FUN_0066c150","0066c150","undefined FUN_0066c150()","DEFAULT","Function","FUN_0066c150","unknown","Global"
"FUN_0066c180","0066c180","undefined FUN_0066c180()","DEFAULT","Function","FUN_0066c180","unknown","Global"
"FUN_0066c1b0","0066c1b0","undefined FUN_0066c1b0()","DEFAULT","Function","FUN_0066c1b0","unknown","Global"
"FUN_0066c1e0","0066c1e0","undefined FUN_0066c1e0()","DEFAULT","Function","FUN_0066c1e0","unknown","Global"
"FUN_0066c210","0066c210","undefined FUN_0066c210()","DEFAULT","Function","FUN_0066c210","unknown","Global"
"FUN_0066c240","0066c240","undefined FUN_0066c240()","DEFAULT","Function","FUN_0066c240","unknown","Global"
"FUN_0066c270","0066c270","undefined FUN_0066c270()","DEFAULT","Function","FUN_0066c270","unknown","Global"
"FUN_0066c2a0","0066c2a0","undefined FUN_0066c2a0()","DEFAULT","Function","FUN_0066c2a0","unknown","Global"
"FUN_0066c2d0","0066c2d0","undefined FUN_0066c2d0()","DEFAULT","Function","FUN_0066c2d0","unknown","Global"
"FUN_0066c350","0066c350","undefined FUN_0066c350()","DEFAULT","Function","FUN_0066c350","unknown","Global"
"FUN_0066c3d0","0066c3d0","undefined FUN_0066c3d0()","DEFAULT","Function","FUN_0066c3d0","unknown","Global"
"FUN_0066c450","0066c450","undefined FUN_0066c450()","DEFAULT","Function","FUN_0066c450","unknown","Global"
"FUN_0066c490","0066c490","undefined FUN_0066c490()","DEFAULT","Function","FUN_0066c490","unknown","Global"
"FUN_0066c4d0","0066c4d0","undefined FUN_0066c4d0()","DEFAULT","Function","FUN_0066c4d0","unknown","Global"
"FUN_0066c510","0066c510","undefined FUN_0066c510()","DEFAULT","Function","FUN_0066c510","unknown","Global"
"FUN_0066c550","0066c550","undefined FUN_0066c550()","DEFAULT","Function","FUN_0066c550","unknown","Global"
"FUN_0066c590","0066c590","undefined FUN_0066c590()","DEFAULT","Function","FUN_0066c590","unknown","Global"
"FUN_0066c5d0","0066c5d0","undefined FUN_0066c5d0()","DEFAULT","Function","FUN_0066c5d0","unknown","Global"
"FUN_0066c610","0066c610","undefined FUN_0066c610()","DEFAULT","Function","FUN_0066c610","unknown","Global"
"FUN_0066c650","0066c650","undefined FUN_0066c650()","DEFAULT","Function","FUN_0066c650","unknown","Global"
"FUN_0066c690","0066c690","undefined FUN_0066c690()","DEFAULT","Function","FUN_0066c690","unknown","Global"
"FUN_0066c6d0","0066c6d0","undefined FUN_0066c6d0()","DEFAULT","Function","FUN_0066c6d0","unknown","Global"
"FUN_0066c710","0066c710","undefined FUN_0066c710()","DEFAULT","Function","FUN_0066c710","unknown","Global"
"FUN_0066c800","0066c800","undefined FUN_0066c800()","DEFAULT","Function","FUN_0066c800","unknown","Global"
"FUN_0066c820","0066c820","undefined FUN_0066c820()","DEFAULT","Function","FUN_0066c820","unknown","Global"
"FUN_0066c890","0066c890","undefined FUN_0066c890()","DEFAULT","Function","FUN_0066c890","unknown","Global"
"FUN_0066c900","0066c900","undefined FUN_0066c900()","DEFAULT","Function","FUN_0066c900","unknown","Global"
"FUN_0066c980","0066c980","undefined FUN_0066c980()","DEFAULT","Function","FUN_0066c980","unknown","Global"
"FUN_0066ca30","0066ca30","undefined FUN_0066ca30()","DEFAULT","Function","FUN_0066ca30","unknown","Global"
"FUN_0066cab0","0066cab0","undefined FUN_0066cab0()","DEFAULT","Function","FUN_0066cab0","unknown","Global"
"FUN_0066cb30","0066cb30","undefined FUN_0066cb30()","DEFAULT","Function","FUN_0066cb30","unknown","Global"
"FUN_0066cb40","0066cb40","undefined FUN_0066cb40()","DEFAULT","Function","FUN_0066cb40","unknown","Global"
"FUN_0066cb50","0066cb50","undefined FUN_0066cb50()","DEFAULT","Function","FUN_0066cb50","unknown","Global"
"FUN_0066cb60","0066cb60","undefined FUN_0066cb60()","DEFAULT","Function","FUN_0066cb60","unknown","Global"
"FUN_0066cb70","0066cb70","undefined FUN_0066cb70()","DEFAULT","Function","FUN_0066cb70","unknown","Global"
"FUN_0066cb80","0066cb80","undefined FUN_0066cb80()","DEFAULT","Function","FUN_0066cb80","unknown","Global"
"FUN_0066cb90","0066cb90","undefined FUN_0066cb90()","DEFAULT","Function","FUN_0066cb90","unknown","Global"
"FUN_0066cba0","0066cba0","undefined FUN_0066cba0()","DEFAULT","Function","FUN_0066cba0","unknown","Global"
"FUN_0066cbb0","0066cbb0","undefined FUN_0066cbb0()","DEFAULT","Function","FUN_0066cbb0","unknown","Global"
"FUN_0066cbc0","0066cbc0","undefined FUN_0066cbc0()","DEFAULT","Function","FUN_0066cbc0","unknown","Global"
"FUN_0066cbd0","0066cbd0","undefined FUN_0066cbd0()","DEFAULT","Function","FUN_0066cbd0","unknown","Global"
"FUN_0066cbe0","0066cbe0","undefined FUN_0066cbe0()","DEFAULT","Function","FUN_0066cbe0","unknown","Global"
"setAbmapCamera","0066cbf0","undefined setAbmapCamera()","ANALYSIS","Function","PhyreScene::setAbmapCamera","unknown","PhyreScene"
"FUN_0066ccd0","0066ccd0","undefined FUN_0066ccd0()","DEFAULT","Function","FUN_0066ccd0","unknown","Global"
"FUN_0066cce0","0066cce0","undefined FUN_0066cce0()","DEFAULT","Function","FUN_0066cce0","unknown","Global"
"FUN_0066cd00","0066cd00","undefined FUN_0066cd00()","DEFAULT","Function","FUN_0066cd00","unknown","Global"
"FUN_0066cd10","0066cd10","undefined FUN_0066cd10()","DEFAULT","Function","FUN_0066cd10","unknown","Global"
"setCameraAspectRatio","0066cd70","undefined setCameraAspectRatio()","ANALYSIS","Function","PhyreScene::setCameraAspectRatio","unknown","PhyreScene"
"setCameraFOVy","0066cf30","undefined setCameraFOVy()","ANALYSIS","Function","PhyreScene::setCameraFOVy","unknown","PhyreScene"
"setCameraWorldMatrix","0066d000","undefined setCameraWorldMatrix()","ANALYSIS","Function","PhyreScene::setCameraWorldMatrix","unknown","PhyreScene"
"FUN_0066d100","0066d100","undefined FUN_0066d100()","DEFAULT","Function","FUN_0066d100","unknown","Global"
"setCurrentLevelName","0066d110","undefined setCurrentLevelName()","ANALYSIS","Function","PhyreScene::setCurrentLevelName","unknown","PhyreScene"
"setCurrentLevelNameHash","0066d120","undefined setCurrentLevelNameHash()","ANALYSIS","Function","PhyreScene::setCurrentLevelNameHash","unknown","PhyreScene"
"FUN_0066d140","0066d140","undefined FUN_0066d140()","DEFAULT","Function","FUN_0066d140","unknown","Global"
"FUN_0066d150","0066d150","undefined FUN_0066d150()","DEFAULT","Function","FUN_0066d150","unknown","Global"
"FUN_0066d160","0066d160","undefined FUN_0066d160()","DEFAULT","Function","FUN_0066d160","unknown","Global"
"setDttPageFlag","0066d170","undefined setDttPageFlag()","ANALYSIS","Function","PhyreScene::setDttPageFlag","unknown","PhyreScene"
"FUN_0066d180","0066d180","undefined FUN_0066d180()","DEFAULT","Function","FUN_0066d180","unknown","Global"
"setEnableRenderWorldToTexture","0066d190","undefined setEnableRenderWorldToTexture()","ANALYSIS","Function","PhyreScene::setEnableRenderWorldToTexture","unknown","PhyreScene"
"FUN_0066d2d0","0066d2d0","undefined FUN_0066d2d0()","DEFAULT","Function","FUN_0066d2d0","unknown","Global"
"FUN_0066d2f0","0066d2f0","undefined FUN_0066d2f0()","DEFAULT","Function","FUN_0066d2f0","unknown","Global"
"FUN_0066d300","0066d300","undefined FUN_0066d300()","DEFAULT","Function","FUN_0066d300","unknown","Global"
"FUN_0066d330","0066d330","undefined FUN_0066d330()","DEFAULT","Function","FUN_0066d330","unknown","Global"
"FUN_0066d340","0066d340","undefined FUN_0066d340()","DEFAULT","Function","FUN_0066d340","unknown","Global"
"FUN_0066d350","0066d350","undefined FUN_0066d350()","DEFAULT","Function","FUN_0066d350","unknown","Global"
